résonnantes	fp	résonnant
résonnants	mp	résonnant
réticent	ms	réticent
réticente	fs	réticent
réticentes	fp	réticent
réticents	mp	réticent
réticulé	ms	réticulé
réticulée	fs	réticulé
réticulées	fp	réticulé
réticulés	mp	réticulé
rétif	ms	rétif
rétifs	mp	rétif
rétinien	ms	rétinien
rétinienne	fs	rétinien
rétiniennes	fp	rétinien
rétiniens	mp	rétinien
rétive	fs	rétif
rétives	fp	rétif
rétroactif	ms	rétroactif
rétroactifs	mp	rétroactif
rétroactive	fs	rétroactif
rétroactives	fp	rétroactif
rétropéritonéal	ms	rétropéritonéal
rétropéritonéale	fs	rétropéritonéal
rétropéritonéales	fp	rétropéritonéal
rétropéritonéaux	mp	rétropéritonéal
rétrospectif	ms	rétrospectif
rétrospectifs	mp	rétrospectif
rétrospective	fs	rétrospectif
rétrospectives	fp	rétrospectif
rétréci	ms	rétréci
rétrécie	fs	rétréci
rétrécies	fp	rétréci
rétrécis	mp	rétréci
rétu	ms	rétu
rétue	fs	rétu
rétues	fp	rétu
rétus	mp	rétu
réunionnaise	fs	réunionnais
réunionnaises	fp	réunionnais
révoltant	ms	révoltant
révoltante	fs	révoltant
révoltantes	fp	révoltant
révoltants	mp	révoltant
révolu	ms	révolu
révolue	fs	révolu
révolues	fp	révolu
révolus	mp	révolu
révulsif	ms	révulsif
révulsifs	mp	révulsif
révulsive	fs	révulsif
révulsives	fp	révulsif
révélateur	ms	révélateur
révélateurs	mp	révélateur
révélatrice	fs	révélateur
révélatrices	fp	révélateur
révérencieuse	fs	révérencieux
révérencieuses	fp	révérencieux
révérent	ms	révérent
révérente	fs	révérent
révérentes	fp	révérent
révérents	mp	révérent
rêveur	ms	rêveur
rêveurs	mp	rêveur
rêveuse	fs	rêveur
rêveuses	fp	rêveur
sableuse	fs	sableux
sableuses	fp	sableux
sablonneuse	fs	sablonneux
sablonneuses	fp	sablonneux
sacerdotal	ms	sacerdotal
sacerdotale	fs	sacerdotal
sacerdotales	fp	sacerdotal
sacerdotaux	mp	sacerdotal
sacral	ms	sacral
sacrale	fs	sacral
sacrales	fp	sacral
sacramentel	ms	sacramentel
sacramentelle	fs	sacramentel
sacramentelles	fp	sacramentel
sacramentels	mp	sacramentel
sacraux	mp	sacral
sacrosaint	ms	sacrosaint
sacrosainte	fs	sacrosaint
sacrosaintes	fp	sacrosaint
sacrosaints	mp	sacrosaint
sagitté	ms	sagitté
sagittée	fs	sagitté
sagittées	fp	sagitté
sagittés	mp	sagitté
saharien	ms	saharien
saharienne	fs	saharien
sahariennes	fp	saharien
sahariens	mp	saharien
sahraoui	ms	sahraoui
sahraouie	fs	sahraoui
sahraouies	fp	sahraoui
sahraouis	mp	sahraoui
sahélien	ms	sahélien
sahélienne	fs	sahélien
sahéliennes	fp	sahélien
sahéliens	mp	sahélien
saignant	ms	saignant
saignante	fs	saignant
saignantes	fp	saignant
saignants	mp	saignant
saillant	ms	saillant
saillante	fs	saillant
saillantes	fp	saillant
saillants	mp	saillant
sain	ms	sain
saine	fs	sain
saines	fp	sain
sains	mp	sain
saint	ms	saint
saint-simonien	ms	saint-simonien
saint-simonienne	fs	saint-simonien
saint-simoniennes	fp	saint-simonien
saint-simoniens	mp	saint-simonien
sainte	fs	saint
saintes	fp	saint
saints	mp	saint
saisissant	ms	saisissant
saisissante	fs	saisissant
saisissantes	fp	saisissant
saisissants	mp	saisissant
saisonnier	ms	saisonnier
saisonniers	mp	saisonnier
saisonnière	fs	saisonnier
saisonnières	fp	saisonnier
salarial	ms	salarial
salariale	fs	salarial
salariales	fp	salarial
salariaux	mp	salarial
salaud	ms	salaud
salaude	fs	salaud
salaudes	fp	salaud
salauds	mp	salaud
salissant	ms	salissant
salissante	fs	salissant
salissantes	fp	salissant
salissants	mp	salissant
salop	ms	salop
salope	fs	salop
salopes	fp	salop
salops	mp	salop
salvadorien	ms	salvadorien
salvadorienne	fs	salvadorien
salvadoriennes	fp	salvadorien
salvadoriens	mp	salvadorien
salvateur	ms	salvateur
salvateurs	mp	salvateur
salvatrice	fs	salvateur
salvatrices	fp	salvateur
sanglant	ms	sanglant
sanglante	fs	sanglant
sanglantes	fp	sanglant
sanglants	mp	sanglant
sanglotant	ms	sanglotant
sanglotante	fs	sanglotant
sanglotantes	fp	sanglotant
sanglotants	mp	sanglotant
sanguin	ms	sanguin
sanguine	fs	sanguin
sanguines	fp	sanguin
sanguinolent	ms	sanguinolent
sanguinolente	fs	sanguinolent
sanguinolentes	fp	sanguinolent
sanguinolents	mp	sanguinolent
sanguins	mp	sanguin
sanskrit	ms	sanskrit
sanskrite	fs	sanskrit
sanskrites	fp	sanskrit
sanskrits	mp	sanskrit
saoudien	ms	saoudien
saoudienne	fs	saoudien
saoudiennes	fp	saoudien
saoudiens	mp	saoudien
saoul	ms	saoul
saoule	fs	saoul
saoules	fp	saoul
saouls	mp	saoul
saoûl	ms	saoûl
saoûle	fs	saoûl
saoûles	fp	saoûl
saoûls	mp	saoûl
sarmenteuse	fs	sarmenteux
sarmenteuses	fp	sarmenteux
satisfaisant	ms	satisfaisant
satisfaisante	fs	satisfaisant
satisfaisantes	fp	satisfaisant
satisfaisants	mp	satisfaisant
satisfait	ms	satisfait
satisfaite	fs	satisfait
satisfaites	fp	satisfait
satisfaits	mp	satisfait
sauf	ms	sauf
saufs	mp	sauf
saugrenu	ms	saugrenu
saugrenue	fs	saugrenu
saugrenues	fp	saugrenu
saugrenus	mp	saugrenu
saumoné	ms	saumoné
saumonée	fs	saumoné
saumonées	fp	saumoné
saumonés	mp	saumoné
saur	ms	saur
saure	fs	saur
saures	fp	saur
saurs	mp	saur
sautillant	ms	sautillant
sautillante	fs	sautillant
sautillantes	fp	sautillant
sautillants	mp	sautillant
sauve	fs	sauf
sauves	fp	sauf
savant	ms	savant
savante	fs	savant
savantes	fp	savant
savants	mp	savant
savonneuse	fs	savonneux
savonneuses	fp	savonneux
savoureuse	fs	savoureux
savoureuses	fp	savoureux
savoyard	ms	savoyard
savoyarde	fs	savoyard
savoyardes	fp	savoyard
savoyards	mp	savoyard
saxon	ms	saxon
saxonne	fs	saxon
saxonnes	fp	saxon
saxons	mp	saxon
scabreuse	fs	scabreux
scabreuses	fp	scabreux
scandaleuse	fs	scandaleux
scandaleuses	fp	scandaleux
scannerisé	ms	scannerisé
scannerisée	fs	scannerisé
scannerisées	fp	scannerisé
scannerisés	mp	scannerisé
scarieuse	fs	scarieux
scarieuses	fp	scarieux
schisteuse	fs	schisteux
schisteuses	fp	schisteux
schumpétérien	ms	schumpétérien
schumpétérienne	fs	schumpétérien
schumpétériennes	fp	schumpétérien
schumpétériens	mp	schumpétérien
scintillant	ms	scintillant
scintillante	fs	scintillant
scintillantes	fp	scintillant
scintillants	mp	scintillant
scléral	ms	scléral
sclérale	fs	scléral
sclérales	fp	scléral
scléraux	mp	scléral
scléreuse	fs	scléreux
scléreuses	fp	scléreux
scoriacé	ms	scoriacé
scoriacée	fs	scoriacé
scoriacées	fp	scoriacé
scoriacés	mp	scoriacé
scriptural	ms	scriptural
scripturale	fs	scriptural
scripturales	fp	scriptural
scripturaux	mp	scriptural
scrupuleuse	fs	scrupuleux
scrupuleuses	fp	scrupuleux
scrutateur	ms	scrutateur
scrutateurs	mp	scrutateur
scrutatrice	fs	scrutateur
scrutatrices	fp	scrutateur
sculptural	ms	sculptural
sculpturale	fs	sculptural
sculpturales	fp	sculptural
sculpturaux	mp	sculptural
scélérat	ms	scélérat
scélérate	fs	scélérat
scélérates	fp	scélérat
scélérats	mp	scélérat
sec	ms	sec
second	ms	second
seconde	fs	second
secondes	fp	second
seconds	mp	second
secourant	ms	secourant
secourante	fs	secourant
secourantes	fp	secourant
secourants	mp	secourant
secret	ms	secret
secrets	mp	secret
secrète	fs	secret
secrètes	fp	secret
secs	mp	sec
sectoriel	ms	sectoriel
sectorielle	fs	sectoriel
sectorielles	fp	sectoriel
sectoriels	mp	sectoriel
seigneurial	ms	seigneurial
seigneuriale	fs	seigneurial
seigneuriales	fp	seigneurial
seigneuriaux	mp	seigneurial
semestriel	ms	semestriel
semestrielle	fs	semestriel
semestrielles	fp	semestriel
semestriels	mp	semestriel
sempervirent	ms	sempervirent
sempervirente	fs	sempervirent
sempervirentes	fp	sempervirent
sempervirents	mp	sempervirent
sempiternel	ms	sempiternel
sempiternelle	fs	sempiternel
sempiternelles	fp	sempiternel
sempiternels	mp	sempiternel
senghorien	ms	senghorien
senghorienne	fs	senghorien
senghoriennes	fp	senghorien
senghoriens	mp	senghorien
sensationnel	ms	sensationnel
sensationnelle	fs	sensationnel
sensationnelles	fp	sensationnel
sensationnels	mp	sensationnel
sensoriel	ms	sensoriel
sensorielle	fs	sensoriel
sensorielles	fp	sensoriel
sensoriels	mp	sensoriel
sensuel	ms	sensuel
sensuelle	fs	sensuel
sensuelles	fp	sensuel
sensuels	mp	sensuel
sensé	ms	sensé
sensée	fs	sensé
sensées	fp	sensé
sensés	mp	sensé
sentencieuse	fs	sentencieux
sentencieuses	fp	sentencieux
sentimental	ms	sentimental
sentimentale	fs	sentimental
sentimentales	fp	sentimental
sentimentaux	mp	sentimental
septennal	ms	septennal
septennale	fs	septennal
septennales	fp	septennal
septennaux	mp	septennal
septentrional	ms	septentrional
septentrionale	fs	septentrional
septentrionales	fp	septentrional
septentrionaux	mp	septentrional
serein	ms	serein
sereine	fs	serein
sereines	fp	serein
sereins	mp	serein
seul	ms	seul
seule	fs	seul
seules	fp	seul
seuls	mp	seul
sexuel	ms	sexuel
sexuelle	fs	sexuel
sexuelles	fp	sexuel
sexuels	mp	sexuel
sexué	ms	sexué
sexuée	fs	sexué
sexuées	fp	sexué
sexués	mp	sexué
seyant	ms	seyant
seyante	fs	seyant
seyantes	fp	seyant
seyants	mp	seyant
shakespearien	ms	shakespearien
shakespearienne	fs	shakespearien
shakespeariennes	fp	shakespearien
shakespeariens	mp	shakespearien
sibyllin	ms	sibyllin
sibylline	fs	sibyllin
sibyllines	fp	sibyllin
sibyllins	mp	sibyllin
sibérien	ms	sibérien
sibérienne	fs	sibérien
sibériennes	fp	sibérien
sibériens	mp	sibérien
siccatif	ms	siccatif
siccatifs	mp	siccatif
siccative	fs	siccatif
siccatives	fp	siccatif
sicilien	ms	sicilien
sicilienne	fs	sicilien
siciliennes	fp	sicilien
siciliens	mp	sicilien
sidéral	ms	sidéral
sidérale	fs	sidéral
sidérales	fp	sidéral
sidérant	ms	sidérant
sidérante	fs	sidérant
sidérantes	fp	sidérant
sidérants	mp	sidérant
sidéraux	mp	sidéral
sien	ms	sien
sienne	fs	sien
siennes	fp	sien
siens	mp	sien
sierra-léonaise	fs	sierra-léonais
sierra-léonaises	fp	sierra-léonais
sifflant	ms	sifflant
sifflante	fs	sifflant
sifflantes	fp	sifflant
sifflants	mp	sifflant
signifiant	ms	signifiant
signifiante	fs	signifiant
signifiantes	fp	signifiant
signifiants	mp	signifiant
significatif	ms	significatif
significatifs	mp	significatif
significative	fs	significatif
significatives	fp	significatif
sikh	ms	sikh
sikhe	fs	sikh
sikhes	fp	sikh
sikhs	mp	sikh
silencieuse	fs	silencieux
silencieuses	fp	silencieux
silésien	ms	silésien
silésienne	fs	silésien
silésiennes	fp	silésien
silésiens	mp	silésien
simplificateur	ms	simplificateur
simplificateurs	mp	simplificateur
simplificatrice	fs	simplificateur
simplificatrices	fp	simplificateur
simultané	ms	simultané
simultanée	fs	simultané
simultanées	fp	simultané
simultanés	mp	simultané
singapourien	ms	singapourien
singapourienne	fs	singapourien
singapouriennes	fp	singapourien
singapouriens	mp	singapourien
singulier	ms	singulier
singuliers	mp	singulier
singulière	fs	singulier
singulières	fp	singulier
sinistré	ms	sinistré
sinistrée	fs	sinistré
sinistrées	fp	sinistré
sinistrés	mp	sinistré
sinueuse	fs	sinueux
sinueuses	fp	sinueux
sinusal	ms	sinusal
sinusale	fs	sinusal
sinusales	fp	sinusal
sinusaux	mp	sinusal
sinusoïdal	ms	sinusoïdal
sinusoïdale	fs	sinusoïdal
sinusoïdales	fp	sinusoïdal
sinusoïdaux	mp	sinusoïdal
sinué	ms	sinué
sinuée	fs	sinué
sinuées	fp	sinué
sinués	mp	sinué
sirupeuse	fs	sirupeux
sirupeuses	fp	sirupeux
situationnel	ms	situationnel
situationnelle	fs	situationnel
situationnelles	fp	situationnel
situationnels	mp	situationnel
situé	ms	situé
située	fs	situé
situées	fp	situé
situés	mp	situé
social	ms	social
sociale	fs	social
sociales	fp	social
socials	mp	social
sociaux	mp	social
socioculturel	ms	socioculturel
socioculturelle	fs	socioculturel
socioculturelles	fp	socioculturel
socioculturels	mp	socioculturel
socioprofessionnel	ms	socioprofessionnel
socioprofessionnelle	fs	socioprofessionnel
socioprofessionnelles	fp	socioprofessionnel
socioprofessionnels	mp	socioprofessionnel
sociétal	ms	sociétal
sociétale	fs	sociétal
sociétales	fp	sociétal
sociétaux	mp	sociétal
sogdien	ms	sogdien
sogdienne	fs	sogdien
sogdiennes	fp	sogdien
sogdiens	mp	sogdien
soignant	ms	soignant
soignante	fs	soignant
soignantes	fp	soignant
soignants	mp	soignant
soigneuse	fs	soigneux
soigneuses	fp	soigneux
solennel	ms	solennel
solennelle	fs	solennel
solennelles	fp	solennel
solennels	mp	solennel
solutréen	ms	solutréen
solutréenne	fs	solutréen
solutréennes	fp	solutréen
solutréens	mp	solutréen
solénoïdal	ms	solénoïdal
solénoïdale	fs	solénoïdal
solénoïdales	fp	solénoïdal
solénoïdaux	mp	solénoïdal
somalien	ms	somalien
somalienne	fs	somalien
somaliennes	fp	somalien
somaliens	mp	somalien
somnolent	ms	somnolent
somnolente	fs	somnolent
somnolentes	fp	somnolent
somnolents	mp	somnolent
somptueuse	fs	somptueux
somptueuses	fp	somptueux
songeur	ms	songeur
songeurs	mp	songeur
songeuse	fs	songeur
songeuses	fp	songeur
sonnant	ms	sonnant
sonnante	fs	sonnant
sonnantes	fp	sonnant
sonnants	mp	sonnant
sorcier	ms	sorcier
sorciers	mp	sorcier
sorcière	fs	sorcier
sorcières	fp	sorcier
sortant	ms	sortant
sortante	fs	sortant
sortantes	fp	sortant
sortants	mp	sortant
sot	ms	sot
sots	mp	sot
sotte	fs	sot
sottes	fp	sot
soucieuse	fs	soucieux
soucieuses	fp	soucieux
soudain	ms	soudain
soudaine	fs	soudain
soudaines	fp	soudain
soudains	mp	soudain
soudanaise	fs	soudanais
soudanaises	fp	soudanais
soudanien	ms	soudanien
soudanienne	fs	soudanien
soudaniennes	fp	soudanien
soudaniens	mp	soudanien
souffrant	ms	souffrant
souffrante	fs	souffrant
souffrantes	fp	souffrant
souffrants	mp	souffrant
soufi	ms	soufi
soufie	fs	soufi
soufies	fp	soufi
soufis	mp	soufi
soupçonneuse	fs	soupçonneux
soupçonneuses	fp	soupçonneux
sourcilleuse	fs	sourcilleux
sourcilleuses	fp	sourcilleux
sourd	ms	sourd
sourde	fs	sourd
sourdes	fp	sourd
sourds	mp	sourd
souriant	ms	souriant
souriante	fs	souriant
souriantes	fp	souriant
souriants	mp	souriant
sournoise	fs	sournois
sournoises	fp	sournois
sous-cortico-spinal	ms	sous-cortico-spinal
sous-cortico-spinale	fs	sous-cortico-spinal
sous-cortico-spinales	fp	sous-cortico-spinal
sous-cortico-spinaux	mp	sous-cortico-spinal
sous-dural	ms	sous-dural
sous-durale	fs	sous-dural
sous-durales	fp	sous-dural
sous-duraux	mp	sous-dural
sous-jacent	ms	sous-jacent
sous-jacente	fs	sous-jacent
sous-jacentes	fp	sous-jacent
sous-jacents	mp	sous-jacent
sous-tendu	ms	sous-tendu
sous-tendue	fs	sous-tendu
sous-tendues	fp	sous-tendu
sous-tendus	mp	sous-tendu
souterrain	ms	souterrain
souterraine	fs	souterrain
souterraines	fp	souterrain
souterrains	mp	souterrain
souverain	ms	souverain
souveraine	fs	souverain
souveraines	fp	souverain
souverains	mp	souverain
soyeuse	fs	soyeux
soyeuses	fp	soyeux
soûl	ms	soûl
soûlant	ms	soûlant
soûlante	fs	soûlant
soûlantes	fp	soûlant
soûlants	mp	soûlant
soûle	fs	soûl
soûles	fp	soûl
soûls	mp	soûl
spacial	ms	spacial
spaciale	fs	spacial
spaciales	fp	spacial
spaciaux	mp	spacial
spacieuse	fs	spacieux
spacieuses	fp	spacieux
spatial	ms	spatial
spatiale	fs	spatial
spatiales	fp	spatial
spatials	mp	spatial
spatiaux	mp	spatial
spatio-temporel	ms	spatio-temporel
spatio-temporelle	fs	spatio-temporel
spatio-temporelles	fp	spatio-temporel
spatio-temporels	mp	spatio-temporel
spectral	ms	spectral
spectrale	fs	spectral
spectrales	fp	spectral
spectraux	mp	spectral
sphinctérien	ms	sphinctérien
sphinctérienne	fs	sphinctérien
sphinctériennes	fp	sphinctérien
sphinctériens	mp	sphinctérien
spinal	ms	spinal
spinale	fs	spinal
spinales	fp	spinal
spinaux	mp	spinal
spinescent	ms	spinescent
spinescente	fs	spinescent
spinescentes	fp	spinescent
spinescents	mp	spinescent
spirituel	ms	spirituel
spirituelle	fs	spirituel
spirituelles	fp	spirituel
spirituels	mp	spirituel
spontané	ms	spontané
spontanée	fs	spontané
spontanées	fp	spontané
spontanés	mp	spontané
sportif	ms	sportif
sportifs	mp	sportif
sportive	fs	sportif
sportives	fp	sportif
spécial	ms	spécial
spéciale	fs	spécial
spéciales	fp	spécial
spécialisé	ms	spécialisé
spécialisée	fs	spécialisé
spécialisées	fp	spécialisé
spécialisés	mp	spécialisé
spéciaux	mp	spécial
spécieuse	fs	spécieux
spécieuses	fp	spécieux
spéculatif	ms	spéculatif
spéculatifs	mp	spéculatif
spéculative	fs	spéculatif
spéculatives	fp	spéculatif
sri-lankaise	fs	sri-lankais
sri-lankaises	fp	sri-lankais
stabilisateur	ms	stabilisateur
stabilisateurs	mp	stabilisateur
stabilisatrice	fs	stabilisateur
stabilisatrices	fp	stabilisateur
stagnant	ms	stagnant
stagnante	fs	stagnant
stagnantes	fp	stagnant
stagnants	mp	stagnant
stalinien	ms	stalinien
stalinienne	fs	stalinien
staliniennes	fp	stalinien
staliniens	mp	stalinien
stallonien	ms	stallonien
stallonienne	fs	stallonien
stalloniennes	fp	stallonien
stalloniens	mp	stallonien
staminal	ms	staminal
staminalle	fs	staminal
staminalles	fp	staminal
staminals	mp	staminal
statif	ms	statif
statifs	mp	statif
stative	fs	statif
statives	fp	statif
stigmatisant	ms	stigmatisant
stigmatisante	fs	stigmatisant
stigmatisantes	fp	stigmatisant
stigmatisants	mp	stigmatisant
stimulant	ms	stimulant
stimulante	fs	stimulant
stimulantes	fp	stimulant
stimulants	mp	stimulant
stipité	ms	stipité
stipitée	fs	stipité
stipitées	fp	stipité
stipités	mp	stipité
stomacal	ms	stomacal
stomacale	fs	stomacal
stomacales	fp	stomacal
stomacaux	mp	stomacal
stressant	ms	stressant
stressante	fs	stressant
stressantes	fp	stressant
stressants	mp	stressant
striatal	ms	striatal
striatale	fs	striatal
striatales	fp	striatal
striataux	mp	striatal
strict	ms	strict
stricte	fs	strict
strictes	fp	strict
stricts	mp	strict
strident	ms	strident
stridente	fs	strident
stridentes	fp	strident
stridents	mp	strident
strigilleuse	fs	strigilleux
strigilleuses	fp	strigilleux
structural	ms	structural
structurale	fs	structural
structurales	fp	structural
structurant	ms	structurant
structurante	fs	structurant
structurantes	fp	structurant
structurants	mp	structurant
structuraux	mp	structural
structurel	ms	structurel
structurelle	fs	structurel
structurelles	fp	structurel
structurels	mp	structurel
studieuse	fs	studieux
studieuses	fp	studieux
stupéfait	ms	stupéfait
stupéfaite	fs	stupéfait
stupéfaites	fp	stupéfait
stupéfaits	mp	stupéfait
stupéfiant	ms	stupéfiant
stupéfiante	fs	stupéfiant
stupéfiantes	fp	stupéfiant
stupéfiants	mp	stupéfiant
stérilisant	ms	stérilisant
stérilisante	fs	stérilisant
stérilisantes	fp	stérilisant
stérilisants	mp	stérilisant
subacuminé	ms	subacuminé
subacuminée	fs	subacuminé
subacuminées	fp	subacuminé
subacuminés	mp	subacuminé
subit	ms	subit
subite	fs	subit
subites	fp	subit
subits	mp	subit
subjectif	ms	subjectif
subjectifs	mp	subjectif
subjective	fs	subjectif
subjectives	fp	subjectif
sublingual	ms	sublingual
sublinguale	fs	sublingual
sublinguales	fp	sublingual
sublinguaux	mp	sublingual
subrepteur	ms	subrepteur
subrepteurs	mp	subrepteur
subreptrice	fs	subrepteur
subreptrices	fp	subrepteur
subrogatif	ms	subrogatif
subrogatifs	mp	subrogatif
subrogative	fs	subrogatif
subrogatives	fp	subrogatif
subsaharien	ms	subsaharien
subsaharienne	fs	subsaharien
subsahariennes	fp	subsaharien
subsahariens	mp	subsaharien
substantiel	ms	substantiel
substantielle	fs	substantiel
substantielles	fp	substantiel
substantiels	mp	substantiel
substitutif	ms	substitutif
substitutifs	mp	substitutif
substitutive	fs	substitutif
substitutives	fp	substitutif
subséquent	ms	subséquent
subséquente	fs	subséquent
subséquentes	fp	subséquent
subséquents	mp	subséquent
subtil	ms	subtil
subtile	fs	subtil
subtiles	fp	subtil
subtils	mp	subtil
subtropical	ms	subtropical
subtropicale	fs	subtropical
subtropicales	fp	subtropical
subtropicaux	mp	subtropical
subulé	ms	subulé
subulée	fs	subulé
subulées	fp	subulé
subulés	mp	subulé
suburbain	ms	suburbain
suburbaine	fs	suburbain
suburbaines	fp	suburbain
suburbains	mp	suburbain
subversif	ms	subversif
subversifs	mp	subversif
subversive	fs	subversif
subversives	fp	subversif
subéreuse	fs	subéreux
subéreuses	fp	subéreux
successif	ms	successif
successifs	mp	successif
successive	fs	successif
successives	fp	successif
succinct	ms	succinct
succincte	fs	succinct
succinctes	fp	succinct
succincts	mp	succinct
succint	ms	succint
succinte	fs	succint
succintes	fp	succint
succints	mp	succint
succulent	ms	succulent
succulente	fs	succulent
succulentes	fp	succulent
succulents	mp	succulent
suffisant	ms	suffisant
suffisante	fs	suffisant
suffisantes	fp	suffisant
suffisants	mp	suffisant
suffocant	ms	suffocant
suffocante	fs	suffocant
suffocantes	fp	suffocant
suffocants	mp	suffocant
suggestif	ms	suggestif
suggestifs	mp	suggestif
suggestive	fs	suggestif
suggestives	fp	suggestif
suivant	ms	suivant
suivante	fs	suivant
suivantes	fp	suivant
suivants	mp	suivant
sulfureuse	fs	sulfureux
sulfureuses	fp	sulfureux
superficiel	ms	superficiel
superficielle	fs	superficiel
superficielles	fp	superficiel
superficiels	mp	superficiel
superflu	ms	superflu
superflue	fs	superflu
superflues	fp	superflu
superflus	mp	superflu
supergrand	ms	supergrand
supergrande	fs	supergrand
supergrandes	fp	supergrand
supergrands	mp	supergrand
superstitieuse	fs	superstitieux
superstitieuses	fp	superstitieux
suppliant	ms	suppliant
suppliante	fs	suppliant
suppliantes	fp	suppliant
suppliants	mp	suppliant
supranational	ms	supranational
supranationale	fs	supranational
supranationales	fp	supranational
supranationaux	mp	supranational
supérieur	ms	supérieur
supérieure	fs	supérieur
supérieures	fp	supérieur
supérieurs	mp	supérieur
surabondant	ms	surabondant
surabondante	fs	surabondant
surabondantes	fp	surabondant
surabondants	mp	surabondant
suraigu	ms	suraigu
suraigus	mp	suraigu
suraiguë	fs	suraigu
suraiguës	fp	suraigu
suranné	ms	suranné
surannée	fs	suranné
surannées	fp	suranné
surannés	mp	suranné
surhumain	ms	surhumain
surhumaine	fs	surhumain
surhumaines	fp	surhumain
surhumains	mp	surhumain
surinamien	ms	surinamien
surinamienne	fs	surinamien
surinamiennes	fp	surinamien
surinamiens	mp	surinamien
surnaturel	ms	surnaturel
surnaturelle	fs	surnaturel
surnaturelles	fp	surnaturel
surnaturels	mp	surnaturel
surprenant	ms	surprenant
surprenante	fs	surprenant
surprenantes	fp	surprenant
surprenants	mp	surprenant
surréel	ms	surréel
surréelle	fs	surréel
surréelles	fp	surréel
surréels	mp	surréel
surrénal	ms	surrénal
surrénale	fs	surrénal
surrénales	fp	surrénal
surrénaux	mp	surrénal
survivant	ms	survivant
survivante	fs	survivant
survivantes	fp	survivant
survivants	mp	survivant
susindiqué	ms	susindiqué
susindiquée	fs	susindiqué
susindiquées	fp	susindiqué
susindiqués	mp	susindiqué
susnommé	ms	susnommé
susnommée	fs	susnommé
susnommées	fp	susnommé
susnommés	mp	susnommé
suspect	ms	suspect
suspecte	fs	suspect
suspectes	fp	suspect
suspects	mp	suspect
suspensif	ms	suspensif
suspensifs	mp	suspensif
suspensive	fs	suspensif
suspensives	fp	suspensif
susvisé	ms	susvisé
susvisée	fs	susvisé
susvisées	fp	susvisé
susvisés	mp	susvisé
suédoise	fs	suédois
suédoises	fp	suédois
swahili	ms	swahili
swahilie	fs	swahili
swahilies	fp	swahili
swahilis	mp	swahili
sympodial	ms	sympodial
sympodiale	fs	sympodial
sympodiales	fp	sympodial
sympodiaux	mp	sympodial
synchronisé	ms	synchronisé
synchronisée	fs	synchronisé
synchronisées	fp	synchronisé
synchronisés	mp	synchronisé
synclinal	ms	synclinal
synclinale	fs	synclinal
synclinales	fp	synclinal
synclinaux	mp	synclinal
syndical	ms	syndical
syndicale	fs	syndical
syndicales	fp	syndical
syndicaux	mp	syndical
syrien	ms	syrien
syrienne	fs	syrien
syriennes	fp	syrien
syriens	mp	syrien
sèche	fs	sec
sèches	fp	sec
séant	ms	séant
séante	fs	séant
séantes	fp	séant
séants	mp	séant
sébacé	ms	sébacé
sébacée	fs	sébacé
sébacées	fp	sébacé
sébacés	mp	sébacé
sécant	ms	sécant
sécante	fs	sécant
sécantes	fp	sécant
sécants	mp	sécant
sécréteur	ms	sécréteur
sécréteurs	mp	sécréteur
sécrétrice	fs	sécréteur
sécrétrices	fp	sécréteur
sécurisant	ms	sécurisant
sécurisante	fs	sécurisant
sécurisantes	fp	sécurisant
sécurisants	mp	sécurisant
sédatif	ms	sédatif
sédatifs	mp	sédatif
sédative	fs	sédatif
sédatives	fp	sédatif
séduisant	ms	séduisant
séduisante	fs	séduisant
séduisantes	fp	séduisant
séduisants	mp	séduisant
ségrégatif	ms	ségrégatif
ségrégatifs	mp	ségrégatif
ségrégative	fs	ségrégatif
ségrégatives	fp	ségrégatif
sélectif	ms	sélectif
sélectifs	mp	sélectif
sélective	fs	sélectif
sélectives	fp	sélectif
sémillant	ms	sémillant
sémillante	fs	sémillant
sémillantes	fp	sémillant
sémillants	mp	sémillant
séminal	ms	séminal
séminale	fs	séminal
séminales	fp	séminal
séminaux	mp	séminal
sénatorial	ms	sénatorial
sénatoriale	fs	sénatorial
sénatoriales	fp	sénatorial
sénatoriaux	mp	sénatorial
sépulcral	ms	sépulcral
sépulcrale	fs	sépulcral
sépulcrales	fp	sépulcral
sépulcraux	mp	sépulcral
séquentiel	ms	séquentiel
séquentielle	fs	séquentiel
séquentielles	fp	séquentiel
séquentiels	mp	séquentiel
séreuse	fs	séreux
séreuses	fp	séreux
sériel	ms	sériel
sérielle	fs	sériel
sérielles	fp	sériel
sériels	mp	sériel
sérieuse	fs	sérieux
sérieuses	fp	sérieux
séropositif	ms	séropositif
séropositifs	mp	séropositif
séropositive	fs	séropositif
séropositives	fp	séropositif
sûr	ms	sûr
sûre	fs	sûr
sûres	fp	sûr
sûrs	mp	sûr
tabou	ms	tabou
taboue	fs	tabou
taboues	fp	tabou
tabous	mp	tabou
tacheté	ms	tacheté
tachetée	fs	tacheté
tachetées	fp	tacheté
tachetés	mp	tacheté
tadjik	ms	tadjik
tadjike	fs	tadjik
tadjikes	fp	tadjik
tadjiks	mp	tadjik
tagué	ms	tagué
taguée	fs	tagué
taguées	fp	tagué
tagués	mp	tagué
talentueuse	fs	talentueux
talentueuses	fp	talentueux
tamoul	ms	tamoul
tamoule	fs	tamoul
tamoules	fp	tamoul
tamouls	mp	tamoul
tangent	ms	tangent
tangente	fs	tangent
tangentes	fp	tangent
tangents	mp	tangent
